Season,Week,Contestant,Fan_Vote_Percentage,Uncertainty,Certainty_Level,Is_Eliminated
19,3,Betsey Johnson,2.741981216080175e-05,2.2760680679739142e-06,0.999997723931932,False
19,3,Michael Waltrip,3.9733190741114933e-05,3.345568688302526e-06,0.9999966544313117,False
19,3,Bethany Mota,0.005070896122252466,0.0004178159075708781,0.9995821840924292,False
19,3,Sadie Robertson,0.0049230241318590105,0.0004092342543445697,0.9995907657456554,False
19,4,Antonio Sabato Jr.,0.02992714770558775,0.002348629971834967,0.9976513700281651,False
19,4,Jonathan Bennett,0.07184571359565667,0.005542840587872405,0.9944571594121276,False
19,4,Lea Thompson,0.016634680538787285,0.0013196350250841043,0.9986803649749159,False
19,4,Janel Parrish,0.7128463288645697,0.01466634144771206,0.9853336585522879,False
19,4,Alfonso Ribeiro,0.06344938410451532,0.004866621970234445,0.9951333780297655,False
19,4,Tommy Chong,0.07209290018137615,0.005473939263600587,0.9945260607363994,False
19,4,Betsey Johnson,0.010760444386692127,0.0008550044339713375,0.9991449955660286,False
19,4,Michael Waltrip,0.0002891723604805625,2.326271555508847e-05,0.9999767372844449,False
19,4,Bethany Mota,0.0005810468535852964,4.7112375479540545e-05,0.9999528876245205,True
19,4,Sadie Robertson,0.021573181408749066,0.0017247093084390922,0.998275290691561,False
19,5,Antonio Sabato Jr.,0.05069303735975898,0.003778631736833558,0.9962213682631664,False
19,5,Jonathan Bennett,0.07498010901873525,0.005471403741000465,0.9945285962589996,False
19,5,Lea Thompson,0.04678995713855233,0.0034594061533425387,0.9965405938466575,False
19,5,Janel Parrish,0.6137124075487437,0.016793776478536065,0.9832062235214639,False
19,5,Alfonso Ribeiro,0.1193684235666241,0.008408426763996557,0.9915915732360034,False
19,5,Tommy Chong,0.07109231541567006,0.0052017632575101485,0.9947982367424899,True
19,5,Michael Waltrip,0.01592233023921348,0.001201761894216152,0.9987982381057838,False
19,5,Bethany Mota,0.0024523789049832154,0.0001866517639077216,0.9998133482360922,False
19,5,Sadie Robertson,0.004989040807718861,0.0003773384583433397,0.9996226615416567,False
19,6,Antonio Sabato Jr.,0.049742334501485616,0.003460524337162057,0.996539475662838,False
19,6,Jonathan Bennett,0.09227911957355062,0.006195085400341486,0.9938049145996585,False
19,6,Lea Thompson,0.06618382262457148,0.004603531368859656,0.9953964686311404,True
19,6,Janel Parrish,0.438567755083847,0.017705949435385396,0.9822940505646146,False
19,6,Alfonso Ribeiro,0.2341856941889025,0.013599966186727179,0.9864000338132728,False
19,6,Tommy Chong,0.06292140093137248,0.004374282022420002,0.99562571797758,False
19,6,Michael Waltrip,0.026277220330251188,0.0018779795110181756,0.9981220204889818,False
19,6,Bethany Mota,0.011898370193902606,0.0008485077563477217,0.9991514922436523,False
19,6,Sadie Robertson,0.017944282572116534,0.0012852303561121656,0.9987147696438878,False
19,7,Antonio Sabato Jr.,0.05361434071415512,0.0037047851037996776,0.9962952148962003,False
19,7,Lea Thompson,0.14307635785369496,0.009018412963311778,0.9909815870366883,False
19,7,Janel Parrish,0.09751179215796453,0.006347397397951285,0.9936526026020487,False
19,7,Alfonso Ribeiro,0.3857001647596718,0.01638694335112625,0.9836130566488738,False
19,7,Tommy Chong,0.16664035304011773,0.010130483821268466,0.9898695161787315,False
19,7,Michael Waltrip,0.054334790524442594,0.003688178769381538,0.9963118212306185,True
19,7,Bethany Mota,0.07625704656759175,0.0050916553593310055,0.994908344640669,False
19,7,Sadie Robertson,0.02286515438236163,0.0016093673664220529,0.998390632633578,False
19,8,Lea Thompson,0.06710957247981068,0.004422271507977588,0.9955777284920224,False
19,8,Janel Parrish,0.22515520512341292,0.012310735084716303,0.9876892649152837,False
19,8,Alfonso Ribeiro,0.15670467129319457,0.009294894293312797,0.9907051057066872,False
19,8,Tommy Chong,0.23139040098390243,0.012495530948102481,0.9875044690518975,False
19,8,Michael Waltrip,0.10628657776782453,0.0066344818282630365,0.993365518171737,False
19,8,Bethany Mota,0.09903607894929273,0.0063053152401362595,0.9936946847598638,False
19,8,Sadie Robertson,0.11431749340256242,0.007166333337201718,0.9928336666627983,False
19,9,Lea Thompson,0.08998940436966749,0.005873200266358908,0.994126799733641,False
19,9,Janel Parrish,0.28515865460291046,0.01452163249951343,0.9854783675004866,False
19,9,Alfonso Ribeiro,0.22111419324002252,0.01240669020330208,0.9875933097966979,False
19,9,Tommy Chong,0.12112885364301439,0.00762796365167946,0.9923720363483205,False
19,9,Bethany Mota,0.14799516035245303,0.009063538809017366,0.9909364611909827,False
19,9,Sadie Robertson,0.13461373379193234,0.008451123480835059,0.9915488765191649,False
19,10,Janel Parrish,0.16748809933102785,0.010155644989139618,0.9898443550108604,False
19,10,Alfonso Ribeiro,0.3200714855723403,0.015758968760209425,0.9842410312397906,False
19,10,Tommy Chong,0.13469262575662533,0.008480129012360576,0.9915198709876394,False
19,10,Bethany Mota,0.1857678768777467,0.011114741885521475,0.9888852581144785,False
19,10,Sadie Robertson,0.19197991246226015,0.01146866808312485,0.9885313319168751,False
19,11,Janel Parrish,0.192886109765257,0.012223227740549581,0.9877767722594504,False
19,11,Alfonso Ribeiro,0.4595890081932916,0.018925724766063714,0.9810742752339363,False
19,11,Bethany Mota,0.10935148939591455,0.0074622041783516755,0.9925377958216484,False
19,11,Sadie Robertson,0.23817339264553708,0.014157346759576346,0.9858426532404236,False
20,1,Suzanne Somers,2.883185481954731e-09,2.246780708223213e-09,0.9999999977532192,False
20,1,Willow Shields,0.8341596511282142,0.08786448849656099,0.912135511503439,False
20,1,Riker Lynch,0.033703575241752104,0.025271507235769992,0.97472849276423,False
20,1,Rumer Willis,0.012957376849773786,0.010082846759726314,0.9899171532402737,True
20,1,Nastia Liukin,0.02048427490861497,0.015635879190136932,0.984364120809863,False
20,1,Michael Sam,0.018696867196457363,0.014454437182028105,0.9855455628179719,False
20,1,Robert Herjavec,9.690726422270339e-07,7.523904796564293e-07,0.9999992476095203,False
20,1,Charlotte McKinney,0.0779635588752482,0.056033036581443235,0.9439669634185568,False
20,1,Noah Galloway,0.0010148984216270382,0.000795705281176597,0.9992042947188234,False
20,1,Redfoo,0.00011897282190566553,9.280361262880741e-05,0.9999071963873712,False
20,1,Patti LaBelle,1.3508483313509476e-09,1.0672240136546902e-09,0.999999998932776,False
20,1,Chris Soules,0.00089985124973062,0.0007114735942444676,0.9992885264057555,False
20,2,Suzanne Somers,5.144077450114395e-07,4.112906777859528e-08,0.9999999588709322,False
20,2,Willow Shields,0.7396417220017637,0.01376919277834909,0.9862308072216509,False
20,2,Riker Lynch,0.0654693854317551,0.005033847856358237,0.9949661521436418,True
20,2,Rumer Willis,0.033243529036801785,0.002643472816772944,0.9973565271832271,False
20,2,Nastia Liukin,0.0550806796085527,0.004297454533317356,0.9957025454666827,False
20,2,Michael Sam,0.030142317128109233,0.002405955213384532,0.9975940447866155,False
20,2,Robert Herjavec,3.0265967461877103e-05,2.445013782887241e-06,0.9999975549862171,False
20,2,Charlotte McKinney,0.069738282667511,0.00538863982901211,0.9946113601709878,False
20,2,Noah Galloway,0.0035860950001118178,0.00029103997196018187,0.9997089600280398,False
20,2,Redfoo,0.0011372438572708797,9.225901215015713e-05,0.9999077409878498,False
20,2,Patti LaBelle,3.009872442303715e-07,2.424153118054494e-08,0.9999999757584688,False
20,2,Chris Soules,0.00192966390567281,0.00015595311121165974,0.9998440468887884,False
20,3,Suzanne Somers,1.781729809633906e-05,1.351470499660647e-06,0.9999986485295004,False
20,3,Willow Shields,0.5873012713291533,0.017134439601092746,0.9828655603989073,False
20,3,Riker Lynch,0.12313338346242586,0.008468312223982295,0.9915316877760177,False
20,3,Rumer Willis,0.07153910396997312,0.005129132741639709,0.9948708672583603,False
20,3,Nastia Liukin,0.10914394964752054,0.007576876028848358,0.9924231239711516,False
20,3,Michael Sam,0.03618586850458032,0.0026910644519272187,0.9973089355480728,False
20,3,Robert Herjavec,0.00040556331715472187,3.110185468443641e-05,0.9999688981453155,False
20,3,Charlotte McKinney,0.0567897929564212,0.004114325100398028,0.995885674899602,False
20,3,Noah Galloway,0.012281505092436909,0.0009229010511432145,0.9990770989488568,True
20,3,Patti LaBelle,0.003186725951487072,0.00024064718500160334,0.9997593528149984,False
20,3,Chris Soules,1.501847075061146e-05,1.1370530244120868e-06,0.9999988629469756,False
20,4,Suzanne Somers,0.00014843328323974688,1.1173461338059354e-05,0.999988826538662,False
20,4,Willow Shields,0.5424280451729412,0.01772578041692705,0.9822742195830729,False
20,4,Riker Lynch,0.11940151154886303,0.008162269997670488,0.9918377300023296,False
20,4,Rumer Willis,0.08887439652123647,0.006227791743576679,0.9937722082564233,False
20,4,Nastia Liukin,0.12970769896859824,0.008781532410383736,0.9912184675896163,True
20,4,Michael Sam,0.03628985433632896,0.002667864817541994,0.997332135182458,False
20,4,Robert Herjavec,0.0021877884692583826,0.0001637003357517488,0.9998362996642483,False
20,4,Noah Galloway,0.05877144068770404,0.004211376648689601,0.9957886233513104,False
20,4,Patti LaBelle,0.01703513014028263,0.0012517492486601083,0.9987482507513399,False
20,4,Chris Soules,0.005155700871547354,0.00038387699505459315,0.9996161230049454,False
20,5,Suzanne Somers,0.000897713391352446,6.330646259149401e-05,0.9999366935374085,False
20,5,Willow Shields,0.3896406731010333,0.016893440022936447,0.9831065599770635,False
20,5,Riker Lynch,0.16803062355989595,0.010160368796370191,0.9898396312036298,False
20,5,Rumer Willis,0.14431803990059336,0.00909646104329488,0.9909035389567051,False
20,5,Nastia Liukin,0.17797243812859506,0.010632515699484129,0.9893674843005159,False
20,5,Robert Herjavec,0.03383176004487983,0.0023411415365987122,0.9976588584634013,False
20,5,Noah Galloway,0.005907695932059229,0.0004271263103202674,0.9995728736896797,False
20,5,Patti LaBelle,0.05590636456579467,0.0038478851403930727,0.996152114859607,False
20,5,Chris Soules,0.023494691375796236,0.0016463472318603016,0.9983536527681397,True
20,6,Willow Shields,0.004807180235049619,0.00035442674681739696,0.9996455732531826,False
20,6,Riker Lynch,0.45930546341626727,0.018074560453331872,0.9819254395466681,False
20,6,Rumer Willis,0.15233420217746355,0.009688097652565914,0.990311902347434,False
20,6,Nastia Liukin,0.1681884509722404,0.010655069001610116,0.9893449309983899,False
20,6,Robert Herjavec,0.10467894410698173,0.007070399299427821,0.9929296007005721,True
20,6,Noah Galloway,0.036417221802746445,0.0025626243106514793,0.9974373756893485,False
20,6,Patti LaBelle,0.010721408773106471,0.0007912518015166071,0.9992087481984834,False
20,6,Chris Soules,0.06354712851614462,0.004443619298435645,0.9955563807015644,False
20,7,Willow Shields,0.018379450541770218,0.0013063522374888266,0.9986936477625111,True
20,7,Riker Lynch,0.37768699074079154,0.017131012815326325,0.9828689871846736,False
20,7,Rumer Willis,0.17475771625549577,0.010719013117404785,0.9892809868825952,False
20,7,Nastia Liukin,0.2617811052619839,0.014382391935838752,0.9856176080641612,False
20,7,Robert Herjavec,0.08115694506312328,0.005470024253377615,0.9945299757466224,False
20,7,Noah Galloway,0.06977136173377975,0.0046818222772756985,0.9953181777227244,False
20,7,Chris Soules,0.016466430403055773,0.0011659962558053499,0.9988340037441946,False
20,8,Riker Lynch,0.04781660486481757,0.00335704604336722,0.9966429539566328,False
20,8,Rumer Willis,0.4297613121663014,0.01772266383208806,0.9822773361679119,False
20,8,Nastia Liukin,0.21389131348358853,0.012658134748055345,0.9873418652519447,False
20,8,Robert Herjavec,0.16347497171291203,0.010355550471925616,0.9896444495280744,False
20,8,Noah Galloway,0.0749827034526157,0.005136636000660757,0.9948633639993393,False
20,8,Chris Soules,0.07007309431976491,0.004834196395846732,0.9951658036041533,False
20,9,Riker Lynch,0.12128170753047808,0.00814669863952298,0.991853301360477,False
20,9,Rumer Willis,0.39331128081513944,0.018515783991396025,0.981484216008604,False
20,9,Nastia Liukin,0.34617117705126604,0.017395924360432816,0.9826040756395672,False
20,9,Noah Galloway,0.13923583460311664,0.009152776322615356,0.9908472236773846,False
20,10,Riker Lynch,0.22827661618187498,0.014256653280094622,0.9857433467199054,False
20,10,Rumer Willis,0.5199142869762132,0.01941172971539355,0.9805882702846065,False
20,10,Noah Galloway,0.251809096841912,0.015090863331095609,0.9849091366689043,False
21,1,Gary Busey,8.362254347713501e-10,6.348995632283713e-10,0.9999999993651004,False
21,1,Alexa PenaVega,0.00899869782038686,0.0067004548184678514,0.9932995451815322,False
21,1,Carlos PenaVega,0.01192866393752394,0.008807092631132312,0.9911929073688677,False
21,1,Victor Espinoza,2.7966923252308246e-05,2.127385302490879e-05,0.9999787261469751,False
21,1,Alek Skarlatos,0.05193916866640681,0.03732502746861519,0.9626749725313848,False
21,1,Chaka Khan,2.31042305414809e-08,1.7518258689664977e-08,0.9999999824817413,False
21,1,Andy Grammer,0.0018573681808996248,0.0014071303128581837,0.9985928696871418,False
21,1,Tamar Braxton,0.00016548618516820397,0.0001264598660670372,0.9998735401339329,False
21,1,Nick Carter,0.0004735513178069187,0.00035571257057931535,0.9996442874294207,False
21,1,Hayes Grier,0.6980401814590467,0.13482532377696005,0.8651746762230399,False
21,1,Bindi Irwin,0.22633634059720303,0.11873444147275922,0.8812655585272408,True
21,1,Kim Zolciak-Biermann,0.00023254847505496776,0.00017429316652796,0.999825706833472,False
21,1,Paula Deen,2.496794718258188e-09,1.872991757967798e-09,0.9999999981270082,False
21,2,Gary Busey,1.4958212203604378e-07,1.1404672828282417e-08,0.9999999885953271,False
21,2,Alexa PenaVega,0.02456936281054841,0.0018465258527292443,0.9981534741472707,False
21,2,Carlos PenaVega,0.028533082777887044,0.0021548507289349183,0.997845149271065,False
21,2,Victor Espinoza,0.0002698307652607795,2.088314877302435e-05,0.999979116851227,False
21,2,Alek Skarlatos,0.0801584058312489,0.005854679996438611,0.9941453200035614,False
21,2,Chaka Khan,1.31004154695654e-06,9.920888430489302e-08,0.9999999007911157,False
21,2,Andy Grammer,0.007312150964581331,0.0005556715480369799,0.9994443284519631,False
21,2,Tamar Braxton,0.001743531528731446,0.0001331333829168535,0.9998668666170831,False
21,2,Nick Carter,0.002970175388104693,0.000229037500101093,0.9997709624998989,True
21,2,Hayes Grier,0.5719139846929758,0.019351891177892776,0.9806481088221072,False
21,2,Bindi Irwin,0.2813338490187491,0.01691657818951256,0.9830834218104875,False
21,2,Kim Zolciak-Biermann,0.001193769574129264,9.199603748321693e-05,0.9999080039625168,False
21,2,Paula Deen,3.9702411447385843e-07,3.0562828893429136e-08,0.9999999694371711,False
21,3,Gary Busey,1.5179164595371947e-05,1.113441967294106e-06,0.9999988865580327,False
21,3,Alexa PenaVega,0.13782601491770194,0.008928001406241053,0.9910719985937589,False
21,3,Carlos PenaVega,0.11111906480313362,0.00740103302444516,0.9925989669755548,False
21,3,Alek Skarlatos,0.004833748222976999,0.000351327011838017,0.999648672988162,True
21,3,Andy Grammer,0.2012903137479852,0.012098232055061966,0.987901767944938,False
21,3,Tamar Braxton,0.00011593022465629388,8.416299286786814e-06,0.9999915837007132,False
21,3,Nick Carter,0.05892367609696248,0.0041813079591215725,0.9958186920408785,False
21,3,Hayes Grier,0.014722745107887696,0.0010696158086915015,0.9989303841913085,False
21,3,Bindi Irwin,0.0242874591351537,0.0017511675895281707,0.9982488324104718,False
21,3,Paula Deen,0.4468658685789468,0.018061468585322846,0.9819385314146771,False
21,4,Gary Busey,0.00015732058348028884,1.0859522951333882e-05,0.9999891404770487,False
21,4,Alexa PenaVega,0.13610101402143504,0.00835535353460825,0.9916446464653917,False
21,4,Carlos PenaVega,0.15881036546373956,0.009447101152803304,0.9905528988471967,True
21,4,Alek Skarlatos,0.016427369942110977,0.0011335095422583333,0.9988664904577417,False
21,4,Andy Grammer,0.20711351834145994,0.011599044243391499,0.9884009557566085,False
21,4,Tamar Braxton,0.0015184739845396694,0.00010662681885929144,0.9998933731811407,False
21,4,Nick Carter,0.11912203135891732,0.007346834356367003,0.992653165643633,False
21,4,Hayes Grier,0.04510796509274419,0.003055199824020418,0.9969448001759795,False
21,4,Bindi Irwin,0.069142103982804,0.004516788204312971,0.995483211795687,False
21,4,Paula Deen,0.24649983722876911,0.013104320560399457,0.9868956794396005,False
21,5,Alexa PenaVega,0.0025119740746202684,0.00017477034027497468,0.999825229659725,False
21,5,Carlos PenaVega,0.26809757389394756,0.013700647294247689,0.9862993527057523,False
21,5,Alek Skarlatos,0.15873107463490477,0.009591896793545709,0.9904081032064543,False
21,5,Andy Grammer,0.050500946717337895,0.0033582349430653614,0.9966417650569347,False
21,5,Tamar Braxton,0.19055411623916296,0.010890988386178385,0.9891090116138216,True
21,5,Nick Carter,0.008955531171005697,0.000626990334875521,0.9993730096651244,False
21,5,Hayes Grier,0.13810959712467222,0.008371681233193125,0.9916283187668069,False
21,5,Bindi Irwin,0.10918265211917279,0.006919711603394706,0.9930802883966053,False
21,5,Paula Deen,0.07335653402517599,0.00480797145255654,0.9951920285474435,False
21,6,Alexa PenaVega,0.006122792971596118,0.00042872885868104117,0.9995712711413189,True
21,6,Carlos PenaVega,0.24781028453382464,0.013153415031799247,0.9868465849682008,False
21,6,Alek Skarlatos,0.11174526864177213,0.007002024496731892,0.9929979755032681,False
21,6,Andy Grammer,0.0857513610024247,0.005478233317873579,0.9945217666821264,False
21,6,Tamar Braxton,0.2172128201691092,0.011933595732573294,0.9880664042674268,False
21,6,Nick Carter,0.02420675194657719,0.0016705093228103702,0.9983294906771897,False
21,6,Hayes Grier,0.11278601484819983,0.007064453981756403,0.9929355460182436,False
21,6,Bindi Irwin,0.14727423551909163,0.008924897801410677,0.9910751021985893,False
21,6,Paula Deen,0.04709047036740456,0.0031573508115012566,0.9968426491884987,False
21,7,Alexa PenaVega,0.014543856339442203,0.0010171051713510986,0.9989828948286489,False
21,7,Carlos PenaVega,0.2377874965012554,0.013045637983658433,0.9869543620163416,False
21,7,Alek Skarlatos,0.07409604845646311,0.004844386112997688,0.9951556138870024,False
21,7,Andy Grammer,0.11311457861669516,0.007147246174335451,0.9928527538256645,True
21,7,Tamar Braxton,0.1444910608058224,0.008649903738857132,0.9913500962611429,False
21,7,Nick Carter,0.031139390000747794,0.0021316379264306137,0.9978683620735694,False
21,7,Hayes Grier,0.13722530560797958,0.008387836021851072,0.9916121639781489,False
21,7,Bindi Irwin,0.24760226367159427,0.01315880764822078,0.9868411923517793,False
21,8,Alexa PenaVega,0.03376192376657823,0.002340650244868674,0.9976593497551314,False
21,8,Carlos PenaVega,0.2982341052531846,0.014872691904238093,0.9851273080957619,False
21,8,Alek Skarlatos,0.08467653662263483,0.005477180601755904,0.994522819398244,False
21,8,Andy Grammer,0.10188889280228354,0.006560475143817858,0.9934395248561821,False
21,8,Tamar Braxton,0.18814319869494198,0.011025925020641958,0.9889740749793581,False
21,8,Nick Carter,0.11181958175018432,0.007092873114260212,0.9929071268857398,False
21,8,Bindi Irwin,0.18147576111019265,0.010682871153957033,0.989317128846043,False
21,9,Alexa PenaVega,0.09454071817357314,0.006058963579728348,0.9939410364202717,False
21,9,Carlos PenaVega,0.2811618900148142,0.014691906575152723,0.9853080934248473,False
21,9,Alek Skarlatos,0.0938003254730117,0.0060268120845436216,0.9939731879154564,False
21,9,Tamar Braxton,0.09238149618070425,0.006061280750879393,0.9939387192491206,False
21,9,Nick Carter,0.21933239749123612,0.012395099724637901,0.9876049002753621,False
21,9,Bindi Irwin,0.21878317266666086,0.01240770769053367,0.9875922923094663,False
21,10,Carlos PenaVega,0.2608081103987072,0.01482473885864095,0.985175261141359,False
21,10,Alek Skarlatos,0.35281742875361366,0.017327064078145837,0.9826729359218541,False
21,10,Nick Carter,0.12986076458302942,0.008407695640412867,0.9915923043595871,False
21,10,Bindi Irwin,0.2565136962646499,0.014312945328128986,0.985687054671871,False
21,11,Carlos PenaVega,0.3105221680514046,0.016242257668795945,0.983757742331204,False
21,11,Alek Skarlatos,0.19198537442604377,0.011745352529539465,0.9882546474704605,False
21,11,Nick Carter,0.19062225664508062,0.011623637395309906,0.9883763626046901,False
21,11,Bindi Irwin,0.30687020087747113,0.0161015004336171,0.9838984995663829,False
22,1,Mischa Barton,0.031169082120530725,0.02141365246078538,0.9785863475392146,False
22,1,Kim Fields,8.918951285427778e-05,6.52630457597124e-05,0.9999347369542403,False
22,1,Jodie Sweetin,0.00704975821637619,0.005032476513610825,0.9949675234863892,False
22,1,Doug Flutie,8.113117893147952e-06,5.803819084740664e-06,0.9999941961809152,False
22,1,Von Miller,0.10320211425232188,0.06634291907866295,0.933657080921337,False
22,1,Antonio Brown,0.10264027412590973,0.06504960940966363,0.9349503905903364,False
22,1,Paige VanZant,0.631176704223001,0.14031298412682053,0.8596870158731795,False
22,1,Geraldo Rivera,6.907541153575897e-09,4.887390208734526e-09,0.9999999951126098,False
22,1,Nyle DiMarco,0.11864080672213818,0.0704036601205331,0.9295963398794669,True
22,1,Ginger Zee,0.005613622019204915,0.004027163026105375,0.9959728369738946,False
22,1,Wanya Morris,0.00039939145623927,0.0002860867358089455,0.999713913264191,False
22,1,Marla Maples,1.0937325989547438e-05,7.875830833664477e-06,0.9999921241691664,False
22,2,Mischa Barton,0.02704351512952918,0.002034769811979845,0.9979652301880202,False
22,2,Kim Fields,0.000658413143190033,5.016360852379556e-05,0.9999498363914762,False
22,2,Jodie Sweetin,0.017215151006753807,0.0013113568989878864,0.9986886431010121,False
22,2,Doug Flutie,0.0001364760801991208,1.0622293495322261e-05,0.9999893777065046,False
22,2,Von Miller,0.10416904630184023,0.0074607483608255185,0.9925392516391744,False
22,2,Antonio Brown,0.09434487294527473,0.006796056976362897,0.9932039430236371,False
22,2,Paige VanZant,0.6203651493961394,0.01699043791331808,0.9830095620866819,True
22,2,Geraldo Rivera,4.841710976112415e-07,3.7613738822708164e-08,0.9999999623862612,False
22,2,Nyle DiMarco,0.11810426802276801,0.008234599213907711,0.9917654007860923,False
22,2,Ginger Zee,0.014682742060549876,0.001118095740376919,0.9988819042596231,False
22,2,Wanya Morris,0.003112083959070539,0.0002394673530870893,0.9997605326469129,False
22,2,Marla Maples,0.0001677977835875429,1.2865466536863212e-05,0.9999871345334631,False
22,3,Mischa Barton,0.028518653952317896,0.0020670381056471687,0.9979329618943529,False
22,3,Kim Fields,0.003886963246287332,0.0002870090697324666,0.9997129909302676,False
22,3,Jodie Sweetin,0.044414770385306335,0.003181345927055663,0.9968186540729443,False
22,3,Doug Flutie,0.0009537158219326352,7.135759488767536e-05,0.9999286424051124,False
22,3,Von Miller,0.09942675679454123,0.006855110417060667,0.9931448895829393,False
22,3,Antonio Brown,0.09264905384938982,0.006435891883312321,0.9935641081166877,False
22,3,Paige VanZant,0.5477764655979003,0.017393322311766546,0.9826066776882334,False
22,3,Nyle DiMarco,3.9348326865782525e-05,2.982867359361424e-06,0.9999970171326407,False
22,3,Ginger Zee,0.12610318335637266,0.008384631495187526,0.9916153685048125,True
22,3,Wanya Morris,0.04632632938177763,0.0033231972629681954,0.9966768027370319,False
22,3,Marla Maples,0.00990475928730852,0.0007315427138473203,0.9992684572861527,False
22,4,Kim Fields,0.04573893479587785,0.0031909356014620306,0.996809064398538,False
22,4,Jodie Sweetin,0.007773247555579579,0.0005595195190760023,0.999440480480924,False
22,4,Doug Flutie,0.0341390649963702,0.0024291318978948767,0.9975708681021052,False
22,4,Von Miller,0.004234311945395957,0.0003019369852645512,0.9996980630147354,False
22,4,Antonio Brown,0.13724233124150703,0.008815345368435215,0.9911846546315648,False
22,4,Paige VanZant,0.1406975876950784,0.008937425092758878,0.9910625749072411,False
22,4,Nyle DiMarco,0.4203964840848607,0.017247766474494698,0.9827522335255053,False
22,4,Ginger Zee,0.0006143883083498503,4.507292128228169e-05,0.9999549270787177,False
22,4,Wanya Morris,0.16164127956653385,0.010020983087782088,0.9899790169122179,True
22,4,Marla Maples,0.047522369810446705,0.0033015925648309584,0.996698407435169,False
22,5,Kim Fields,0.048059953338266695,0.00337179106590389,0.9966282089340961,False
22,5,Jodie Sweetin,0.026086218394327107,0.0018997220289698972,0.9981002779710301,False
22,5,Doug Flutie,0.039130093433998314,0.0028036815223521807,0.9971963184776478,False
22,5,Von Miller,0.009931209063529753,0.0007246159252922888,0.9992753840747077,False
22,5,Antonio Brown,0.08648533931568175,0.005967123681075503,0.9940328763189245,True
22,5,Paige VanZant,0.13813655204038303,0.009076710263601845,0.9909232897363982,False
22,5,Nyle DiMarco,0.5095085490906137,0.01754097440934305,0.9824590255906569,False
22,5,Ginger Zee,0.0033741582668787495,0.0002497080499589118,0.9997502919500411,False
22,5,Wanya Morris,0.13928792705632087,0.00922234516125063,0.9907776548387494,False
22,6,Kim Fields,0.053850046203600815,0.0036171312776369304,0.996382868722363,False
22,6,Jodie Sweetin,0.039957436179264394,0.0027501205283824467,0.9972498794716176,True
22,6,Doug Flutie,0.03151801975382319,0.002170019011604526,0.9978299809883955,False
22,6,Von Miller,0.01786574763470955,0.001247332687288414,0.9987526673127116,False
22,6,Antonio Brown,0.12013982875261178,0.007606803831031329,0.9923931961689687,False
22,6,Paige VanZant,0.1900764010924954,0.011131044989831267,0.9888689550101687,False
22,6,Nyle DiMarco,0.32053998485747826,0.01559184981112748,0.9844081501888725,False
22,6,Ginger Zee,0.008387480487201868,0.0005905290716558283,0.9994094709283442,False
22,6,Wanya Morris,0.21766505503881467,0.01237988184536051,0.9876201181546395,False
22,7,Kim Fields,0.06019919563423494,0.004097532076559479,0.9959024679234405,False
22,7,Jodie Sweetin,0.04132943655482717,0.0028981398731128707,0.9971018601268872,False
22,7,Von Miller,0.04140003157639302,0.0028620844063084678,0.9971379155936916,True
22,7,Antonio Brown,0.027804760625144732,0.0019352454441845458,0.9980647545558154,False
22,7,Paige VanZant,0.17391203278493006,0.01069593237704421,0.9893040676229558,False
22,7,Nyle DiMarco,0.28310574807793887,0.014941130718053305,0.9850588692819467,False
22,7,Ginger Zee,0.3452706294369866,0.016426171482251107,0.9835738285177489,False
22,7,Wanya Morris,0.026978165309544676,0.0019139445755802424,0.9980860554244197,False
22,8,Jodie Sweetin,0.17031143071798968,0.010331508496325373,0.9896684915036746,False
22,8,Antonio Brown,0.07880496172850439,0.005301687747863392,0.9946983122521366,False
22,8,Paige VanZant,0.09328953266183553,0.006201744202607868,0.9937982557973921,False
22,8,Nyle DiMarco,0.08376916496151625,0.005596008876320736,0.9944039911236793,False
22,8,Ginger Zee,0.357858892737061,0.016419641603968027,0.983580358396032,False
22,8,Wanya Morris,0.21596601719309338,0.012429521331747087,0.9875704786682529,False
22,9,Antonio Brown,0.13322970189993677,0.008856545600357575,0.9911434543996425,False
22,9,Paige VanZant,0.14807193836374644,0.009623901374817608,0.9903760986251824,False
22,9,Nyle DiMarco,0.12081734259135544,0.00802958688707411,0.9919704131129259,False
22,9,Ginger Zee,0.09530639242244866,0.006604391354097699,0.9933956086459023,False
22,9,Wanya Morris,0.5025746247225129,0.01813898366109899,0.981861016338901,False
22,10,Paige VanZant,0.45538238216788696,0.019722265278587794,0.9802777347214122,False
22,10,Nyle DiMarco,0.3402791250222516,0.018044902428514028,0.981955097571486,False
22,10,Ginger Zee,0.2043384928098617,0.012952892161290669,0.9870471078387093,False
23,1,Jake T. Austin,0.1904253605320252,0.11240263736177553,0.8875973626382245,False
23,1,Maureen McCormick,1.0996223497455906e-07,8.178806875321313e-08,0.9999999182119312,False
23,1,Marilu Henner,2.661360301568492e-08,1.982594571786607e-08,0.9999999801740543,False
23,1,Ryan Lochte,0.0038266558591204067,0.002841813423456751,0.9971581865765432,False
23,1,Calvin Johnson Jr.,0.006868829881814985,0.00509875075334553,0.9949012492466545,False
23,1,Laurie Hernandez,0.7809837714776995,0.11822829790902933,0.8817717020909707,True
23,1,Amber Rose,0.003458156137916704,0.0025562681665923766,0.9974437318334076,False
23,1,Rick Perry,1.3147397615403682e-08,9.777742258311254e-09,0.9999999902222577,False
