season,week,method,contestant_id,judge_percent,fan_vote_est,fan_vote_min,fan_vote_max,uncertainty_width,certainty_score_0_1,week_slack_sum,week_consistency_CI,alpha_data_driven,tau_local,delta_local,is_eliminated_this_week
20,5,percent,Robert Herjavec | Kym Johnson,0.08480565371024736,0.10402606655297605,0.09967317718131313,0.10837895592463898,0.008705778743325843,0.0,0.0,1.0,0.6109076442230451,0.00017052881293742414,0.0043528893716629205,False
20,5,percent,Noah Galloway | Sharna Burgess,0.0989399293286219,0.10213936947842484,0.09778648010676191,0.10649225885008776,0.008705778743325843,0.0,0.0,1.0,0.6109076442230451,0.00017052881293742414,0.0043528893716629205,False
20,5,percent,Patti LaBelle | Artem Chigvintsev,0.09540636042402827,0.09536232332238279,0.09100943395071986,0.09971521269404571,0.008705778743325843,0.0,0.0,1.0,0.6109076442230451,0.00017052881293742414,0.0043528893716629205,False
20,5,percent,Chris Soules | Witney Carson,0.09540636042402827,0.09827858802797619,0.09392569865631327,0.10263147739963911,0.008705778743325843,0.0,0.0,1.0,0.6109076442230451,0.00017052881293742414,0.0043528893716629205,False
20,6,percent,Willow Shields | Mark Ballas,0.12897526501766785,0.1302178416524747,0.13020927793498746,0.1302264053699619,1.7127434974451017e-05,0.0,0.0,1.0,0.6467633524625173,5.866980576087475e-10,8.563717487230265e-06,False
20,6,percent,Riker Lynch | Allison Holker,0.13427561837455831,0.13677796514042861,0.1367694014229414,0.13678652885791584,1.7127434974451017e-05,0.0,0.0,1.0,0.6467633524625173,5.866980576087475e-10,8.563717487230265e-06,False
20,6,percent,Rumer Willis | Valentin Chmerkovskiy,0.1254416961130742,0.13202936808949312,0.1320208043720059,0.13203793180698034,1.7127434974451017e-05,0.0,0.0,1.0,0.6467633524625173,5.866980576087475e-10,8.563717487230265e-06,False
20,6,percent,Nastia Liukin | Derek Hough,0.12897526501766785,0.13384570752479752,0.1338371438073103,0.13385427124228474,1.7127434974451017e-05,0.0,0.0,1.0,0.6467633524625173,5.866980576087475e-10,8.563717487230265e-06,False
20,6,percent,Robert Herjavec | Kym Johnson,0.11837455830388692,0.11695067993683371,0.11694211621934648,0.11695924365432094,1.7127434974451017e-05,0.0,0.0,1.0,0.6467633524625173,5.866980576087475e-10,8.563717487230265e-06,False
20,6,percent,Noah Galloway | Sharna Burgess,0.12014134275618374,0.11734800494811255,0.11733944123062533,0.11735656866559978,1.7127434974451017e-05,0.0,0.0,1.0,0.6467633524625173,5.866980576087475e-10,8.563717487230265e-06,False
20,6,percent,Patti LaBelle | Artem Chigvintsev,0.12014134275618374,0.11469683198877763,0.1146882682712904,0.11470539570626485,1.7127434974451017e-05,0.0,0.0,1.0,0.6467633524625173,5.866980576087475e-10,8.563717487230265e-06,True
20,6,percent,Chris Soules | Witney Carson,0.12367491166077739,0.1181336075786851,0.11812504386119788,0.11814217129617233,1.7127434974451017e-05,0.0,0.0,1.0,0.6467633524625173,5.866980576087475e-10,8.563717487230265e-06,False
20,7,percent,Willow Shields | Mark Ballas,0.15354330708661418,0.11442068316409436,0.09802687173912264,0.12969672605468066,0.03166985431555802,0.034091173352244764,0.0,1.0,0.4251674652879155,0.0018812993712627327,0.01639381142497172,True
20,7,percent,Riker Lynch | Allison Holker,0.14566929133858267,0.15074475550879268,0.13435094408382098,0.1671385669337644,0.03278762284994341,1.6653345369377348e-15,0.0,1.0,0.4251674652879155,0.0018812993712627327,0.01639381142497172,False
20,7,percent,Rumer Willis | Valentin Chmerkovskiy,0.14566929133858267,0.14766148626275594,0.13126767483778423,0.16405529768772764,0.03278762284994341,1.6653345369377348e-15,0.0,1.0,0.4251674652879155,0.0018812993712627327,0.01639381142497172,False
20,7,percent,Nastia Liukin | Derek Hough,0.16141732283464566,0.1555362976186482,0.13914248619367647,0.17193010904361994,0.032787622849943465,0.0,0.0,1.0,0.4251674652879155,0.0018812993712627327,0.01639381142497172,False
20,7,percent,Robert Herjavec | Kym Johnson,0.1220472440944882,0.14591702627162811,0.1295232148466564,0.16231083769659982,0.03278762284994341,1.6653345369377348e-15,0.0,1.0,0.4251674652879155,0.0018812993712627327,0.01639381142497172,False
20,7,percent,Noah Galloway | Sharna Burgess,0.14960629921259844,0.1398027177717514,0.12340890634677969,0.1561965291967231,0.032787622849943424,1.2212453270876722e-15,0.0,1.0,0.4251674652879155,0.0018812993712627327,0.01639381142497172,False
20,7,percent,Chris Soules | Witney Carson,0.1220472440944882,0.14591703949165877,0.12952322806668704,0.1623108509166305,0.032787622849943465,0.0,0.0,1.0,0.4251674652879155,0.0018812993712627327,0.01639381142497172,False
20,8,percent,Riker Lynch | Allison Holker,0.18439716312056736,0.17730957421075266,0.17528892933394666,0.17933021908755867,0.00404128975361201,0.0,0.0,1.0,0.5,2.4498034308973876e-05,0.0020206448768059944,False
20,8,percent,Rumer Willis | Valentin Chmerkovskiy,0.18912529550827423,0.17793280324430777,0.17591215836750176,0.17995344812111377,0.00404128975361201,0.0,0.0,1.0,0.5,2.4498034308973876e-05,0.0020206448768059944,False
20,8,percent,Nastia Liukin | Derek Hough,0.17966903073286053,0.17765084128376543,0.17563019640695943,0.17967148616057144,0.00404128975361201,0.0,0.0,1.0,0.5,2.4498034308973876e-05,0.0020206448768059944,False
20,8,percent,Robert Herjavec | Kym Johnson,0.14657210401891252,0.1556694189139633,0.1536487740371573,0.1576900637907693,0.00404128975361201,0.0,0.0,1.0,0.5,2.4498034308973876e-05,0.0020206448768059944,True
20,8,percent,Noah Galloway | Sharna Burgess,0.14893617021276595,0.15690144732820138,0.15488080245139538,0.1589220922050074,0.00404128975361201,0.0,0.0,1.0,0.5,2.4498034308973876e-05,0.0020206448768059944,False
20,8,percent,Chris Soules | Witney Carson,0.15130023640661938,0.1545359210291414,0.1525152761523354,0.1565565659059474,0.00404128975361201,0.0,0.0,1.0,0.5,2.4498034308973876e-05,0.0020206448768059944,True
20,9,percent,Riker Lynch | Allison Holker,0.25477707006369427,0.25591143498499763,0.2438402905150868,0.2679825794549085,0.024142288939821704,0.0,0.0,1.0,0.5003744414167359,0.0005828501152538364,0.012071144469910842,False
20,9,percent,Rumer Willis | Valentin Chmerkovskiy,0.2484076433121019,0.2531761071415756,0.24110496267166479,0.2652472516114865,0.024142288939821704,0.0,0.0,1.0,0.5003744414167359,0.0005828501152538364,0.012071144469910842,False
20,9,percent,Nastia Liukin | Derek Hough,0.25477707006369427,0.23908665500599635,0.2270155105360855,0.24522293124513747,0.018207420709051958,0.2458287300580032,0.0,1.0,0.5003744414167359,0.0005828501152538364,0.012071144469910842,True
20,9,percent,Noah Galloway | Sharna Burgess,0.24203821656050956,0.2518258056292086,0.23975466115929775,0.26389695009911945,0.024142288939821704,0.0,0.0,1.0,0.5003744414167359,0.0005828501152538364,0.012071144469910842,False
20,10,percent,Riker Lynch | Allison Holker,0.3448275862068966,0.3380272504435955,0.3380272355424343,0.3380272653447567,2.9802322387695312e-08,0.0,0.0,1.0,0.20054325033698342,9.244463733058732e-33,1.4901161193847656e-08,True
20,10,percent,Rumer Willis | Valentin Chmerkovskiy,0.3448275862068966,0.3351533669542146,0.3351533520530534,0.3351533818553758,2.9802322387695312e-08,0.0,0.0,1.0,0.20054325033698342,9.244463733058732e-33,1.4901161193847656e-08,True
20,10,percent,Noah Galloway | Sharna Burgess,0.3103448275862069,0.32681938260218996,0.32681936770102876,0.32681939750335115,2.9802322387695312e-08,0.0,0.0,1.0,0.20054325033698342,9.244463733058732e-33,1.4901161193847656e-08,True
21,1,percent,Gary Busey | Anna Trebunskaya,0.06,0.06,0.059999985098838804,0.06000001490116119,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Alexa PenaVega | Mark Ballas,0.088,0.088,0.0879999850988388,0.08800001490116119,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Carlos PenaVega | Witney Carson,0.092,0.092,0.0919999850988388,0.09200001490116119,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Victor Espinoza | Karina Smirnoff,0.06,0.06,0.059999985098838804,0.06000001490116119,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Alek Skarlatos | Lindsay Arnold,0.088,0.088,0.0879999850988388,0.08800001490116119,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Chaka Khan | Keo Motsepe,0.052,0.052,0.051999985098838804,0.05200001490116119,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Andy Grammer | Allison Holker,0.084,0.084,0.08399998509883881,0.0840000149011612,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Tamar Braxton | Valentin Chmerkovskiy,0.092,0.092,0.0919999850988388,0.09200001490116119,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Nick Carter | Sharna Burgess,0.096,0.096,0.09599998509883881,0.0960000149011612,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Hayes Grier | Emma Slater,0.084,0.084,0.08399998509883881,0.0840000149011612,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Bindi Irwin | Derek Hough,0.096,0.096,0.09599998509883881,0.0960000149011612,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Kim Zolciak-Biermann | Tony Dovolani,0.048,0.048,0.04799998509883881,0.048000014901161195,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,1,percent,Paula Deen | Louis van Amstel,0.06,0.06,0.059999985098838804,0.06000001490116119,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
21,2,percent,Gary Busey | Anna Trebunskaya,0.06099815157116451,0.0660496380049672,0.06387441196161715,0.06822486404831725,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,2,percent,Alexa PenaVega | Mark Ballas,0.08502772643253234,0.08651431413580318,0.08433908809245313,0.08868954017915323,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,2,percent,Carlos PenaVega | Witney Carson,0.08317929759704251,0.08758976514686247,0.08541453910351242,0.08976499119021251,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,2,percent,Victor Espinoza | Karina Smirnoff,0.06839186691312385,0.0586549951047833,0.05647976906143325,0.06083022114813335,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,True
21,2,percent,Alek Skarlatos | Lindsay Arnold,0.08317929759704251,0.08558959349442483,0.08341436745107478,0.08776481953777487,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,2,percent,Chaka Khan | Keo Motsepe,0.05545286506469501,0.05372532765627885,0.0515501016129288,0.055900553699628895,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,True
21,2,percent,Andy Grammer | Allison Holker,0.08133086876155268,0.08266580492109045,0.0804905788777404,0.0848410309644405,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,2,percent,Tamar Braxton | Valentin Chmerkovskiy,0.09057301293900184,0.09128678843026182,0.08911156238691177,0.09346201447361187,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,2,percent,Nick Carter | Sharna Burgess,0.08317929759704251,0.08958998977676168,0.08741476373341163,0.09176521582011173,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,2,percent,Hayes Grier | Emma Slater,0.08317929759704251,0.08359002741378306,0.08141480137043301,0.08576525345713311,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,2,percent,Bindi Irwin | Derek Hough,0.08872458410351201,0.09236258040643368,0.09018735436308363,0.09453780644978373,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,2,percent,Kim Zolciak-Biermann | Tony Dovolani,0.06839186691312385,0.05818315579006675,0.0560079297467167,0.060358381833416797,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,True
21,2,percent,Paula Deen | Louis van Amstel,0.06839186691312385,0.06419802563508167,0.062022799591731625,0.06637325167843172,0.004350452086700096,0.0,0.0,1.0,0.5,6.151090841568791e-05,0.0021752260433500472,False
21,3,percent,Gary Busey | Anna Trebunskaya,0.08196721311475409,0.08080304105833533,0.08080302615717413,0.08080305595949652,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,3,percent,Alexa PenaVega | Mark Ballas,0.1180327868852459,0.11118922783874316,0.11118921293758197,0.11118924273990435,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,3,percent,Carlos PenaVega | Witney Carson,0.10163934426229508,0.10361455649863045,0.10361454159746926,0.10361457139979165,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,3,percent,Alek Skarlatos | Lindsay Arnold,0.10819672131147541,0.10570081366038775,0.10570079875922656,0.10570082856154894,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,3,percent,Andy Grammer | Allison Holker,0.09508196721311475,0.09736669040713386,0.09736667550597267,0.09736670530829505,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,3,percent,Tamar Braxton | Valentin Chmerkovskiy,0.10819672131147541,0.10912499704344242,0.10912498214228122,0.10912501194460361,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,3,percent,Nick Carter | Sharna Burgess,0.1180327868852459,0.11303780025728352,0.11303778535612233,0.11303781515844472,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,3,percent,Hayes Grier | Emma Slater,0.09836065573770492,0.09956638544636601,0.09956637054520481,0.0995664003475272,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,3,percent,Bindi Irwin | Derek Hough,0.10491803278688525,0.10812737010742302,0.10812735520626182,0.10812738500858421,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,3,percent,Paula Deen | Louis van Amstel,0.06557377049180328,0.07146911768225442,0.07146910278109322,0.07146913258341561,2.9802322387695312e-08,0.0,0.0,1.0,0.5014840098873737,0.0,1.4901161193847656e-08,False
21,4,percent,Gary Busey | Anna Trebunskaya,0.06779661016949153,0.07231471023167735,0.07231433096001631,0.07231508950333838,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,True
21,4,percent,Alexa PenaVega | Mark Ballas,0.08898305084745763,0.09669877263181333,0.09669839336015229,0.09669915190347436,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,False
21,4,percent,Carlos PenaVega | Witney Carson,0.1059322033898305,0.10512699659036305,0.10512661731870201,0.10512737586202409,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,False
21,4,percent,Alek Skarlatos | Lindsay Arnold,0.1016949152542373,0.10308677657156722,0.10308639729990618,0.10308715584322825,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,False
21,4,percent,Andy Grammer | Allison Holker,0.09745762711864407,0.09742622630179074,0.0974258470301297,0.09742660557345177,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,False
21,4,percent,Tamar Braxton | Valentin Chmerkovskiy,0.11440677966101695,0.11257167086675408,0.11257129159509305,0.11257205013841512,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,False
21,4,percent,Nick Carter | Sharna Burgess,0.11440677966101695,0.11393108076572638,0.11393070149406534,0.11393146003738741,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,False
21,4,percent,Hayes Grier | Emma Slater,0.11440677966101695,0.10925054794121566,0.10925016866955463,0.1092509272128767,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,False
21,4,percent,Bindi Irwin | Derek Hough,0.11864406779661017,0.11499003820143593,0.11498965892977489,0.11499041747309696,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,False
21,4,percent,Paula Deen | Louis van Amstel,0.07627118644067797,0.07460318667572843,0.0746028074040674,0.07460356594738947,7.5854332207137e-07,0.0,0.0,1.0,0.6525448020506032,1.4384699286811437e-12,3.792716610400972e-07,False
21,5,percent,Alexa PenaVega | Mark Ballas,0.132890365448505,0.12479597101501975,0.12479595611385856,0.12479598591618095,2.9802322387695312e-08,0.0,0.0,1.0,0.7175101494209084,0.0,1.4901161193847656e-08,False
21,5,percent,Carlos PenaVega | Witney Carson,0.12956810631229235,0.12497869848591517,0.12497868358475397,0.12497871338707636,2.9802322387695312e-08,0.0,0.0,1.0,0.7175101494209084,0.0,1.4901161193847656e-08,False
21,5,percent,Alek Skarlatos | Lindsay Arnold,0.09634551495016612,0.10051988371385881,0.10051986881269762,0.10051989861502,2.9802322387695312e-08,0.0,0.0,1.0,0.7175101494209084,0.0,1.4901161193847656e-08,False
21,5,percent,Andy Grammer | Allison Holker,0.11960132890365449,0.11548246964950049,0.11548245474833929,0.11548248455066168,2.9802322387695312e-08,0.0,0.0,1.0,0.7175101494209084,0.0,1.4901161193847656e-08,False
21,5,percent,Tamar Braxton | Valentin Chmerkovskiy,0.09634551495016612,0.10340813297487512,0.10340811807371393,0.10340814787603632,2.9802322387695312e-08,0.0,0.0,1.0,0.7175101494209084,0.0,1.4901161193847656e-08,False
21,5,percent,Nick Carter | Sharna Burgess,0.11627906976744186,0.11812461536615537,0.11812460046499418,0.11812463026731657,2.9802322387695312e-08,0.0,0.0,1.0,0.7175101494209084,0.0,1.4901161193847656e-08,False
21,5,percent,Hayes Grier | Emma Slater,0.09966777408637874,0.10478057104673283,0.10478055614557163,0.10478058594789402,2.9802322387695312e-08,0.0,0.0,1.0,0.7175101494209084,0.0,1.4901161193847656e-08,False
21,5,percent,Bindi Irwin | Derek Hough,0.12292358803986711,0.12321458825104213,0.12321457334988094,0.12321460315220333,2.9802322387695312e-08,0.0,0.0,1.0,0.7175101494209084,0.0,1.4901161193847656e-08,False
21,5,percent,Paula Deen | Louis van Amstel,0.08637873754152824,0.08469506949690034,0.08469505459573914,0.08469508439806153,2.9802322387695312e-08,0.0,0.0,1.0,0.7175101494209084,0.0,1.4901161193847656e-08,False
21,6,percent,Alexa PenaVega | Mark Ballas,0.09584664536741214,0.10715226550488134,0.10715202328003244,0.10715250772973024,4.844496978018142e-07,0.0,0.0,1.0,0.6094698242840163,5.280558968467739e-13,2.422248489057622e-07,False
21,6,percent,Carlos PenaVega | Witney Carson,0.12140575079872204,0.122801231733933,0.1228009895090841,0.1228014739587819,4.844496978018142e-07,0.0,0.0,1.0,0.6094698242840163,5.280558968467739e-13,2.422248489057622e-07,False
21,6,percent,Alek Skarlatos | Lindsay Arnold,0.09584664536741214,0.09767199668826217,0.09767175446341327,0.09767223891311107,4.844496978018142e-07,0.0,0.0,1.0,0.6094698242840163,5.280558968467739e-13,2.422248489057622e-07,False
21,6,percent,Andy Grammer | Allison Holker,0.12779552715654952,0.12298686756724135,0.12298662534239245,0.12298710979209025,4.844496978018142e-07,0.0,0.0,1.0,0.6094698242840163,5.280558968467739e-13,2.422248489057622e-07,False
21,6,percent,Tamar Braxton | Valentin Chmerkovskiy,0.12779552715654952,0.11827160306956351,0.11827136084471461,0.11827184529441241,4.844496978018142e-07,0.0,0.0,1.0,0.6094698242840163,5.280558968467739e-13,2.422248489057622e-07,False
21,6,percent,Nick Carter | Sharna Burgess,0.12460063897763578,0.12207164503582148,0.12207140281097258,0.12207188726067038,4.844496978018142e-07,0.0,0.0,1.0,0.6094698242840163,5.280558968467739e-13,2.422248489057622e-07,False
21,6,percent,Hayes Grier | Emma Slater,0.10223642172523961,0.10322999009474343,0.10322974786989453,0.10323023231959233,4.844496978018142e-07,0.0,0.0,1.0,0.6094698242840163,5.280558968467739e-13,2.422248489057622e-07,False
21,6,percent,Bindi Irwin | Derek Hough,0.12779552715654952,0.12600654349764337,0.12600630127279447,0.12600678572249227,4.844496978018142e-07,0.0,0.0,1.0,0.6094698242840163,5.280558968467739e-13,2.422248489057622e-07,False
21,6,percent,Paula Deen | Louis van Amstel,0.07667731629392971,0.07980786315368883,0.07980762092883993,0.07980810537853773,4.844496978018142e-07,0.0,0.0,1.0,0.6094698242840163,5.280558968467739e-13,2.422248489057622e-07,True
21,7,percent,Alexa PenaVega | Mark Ballas,0.1244343891402715,0.12035149545516342,0.11705313982453408,0.12364985108579277,0.0065967112612586865,0.0,0.0,1.0,0.48880738445747857,8.703319892883402e-05,0.003298355630629337,False
21,7,percent,Carlos PenaVega | Witney Carson,0.12669683257918551,0.1301501746662181,0.12685181903558876,0.13344853029684742,0.006596711261258659,4.218847493575595e-15,0.0,1.0,0.48880738445747857,8.703319892883402e-05,0.003298355630629337,False
21,7,percent,Alek Skarlatos | Lindsay Arnold,0.11990950226244344,0.11946748144331085,0.1161691258126815,0.12276583707394019,0.0065967112612586865,0.0,0.0,1.0,0.48880738445747857,8.703319892883402e-05,0.003298355630629337,False
21,7,percent,Andy Grammer | Allison Holker,0.12669683257918551,0.13025330240102295,0.12695494677039362,0.13355165803165228,0.006596711261258659,4.218847493575595e-15,0.0,1.0,0.48880738445747857,8.703319892883402e-05,0.003298355630629337,False
21,7,percent,Tamar Braxton | Valentin Chmerkovskiy,0.12217194570135746,0.1254223749656483,0.12212401933501894,0.12872073059627762,0.006596711261258673,2.1094237467877974e-15,0.0,1.0,0.48880738445747857,8.703319892883402e-05,0.003298355630629337,False
21,7,percent,Nick Carter | Sharna Burgess,0.12217194570135746,0.12753327751835367,0.12423492188772432,0.130831633148983,0.006596711261258673,2.1094237467877974e-15,0.0,1.0,0.48880738445747857,8.703319892883402e-05,0.003298355630629337,False
21,7,percent,Hayes Grier | Emma Slater,0.12669683257918551,0.11267937819208154,0.1093810225614522,0.11597773382271089,0.0065967112612586865,0.0,0.0,1.0,0.48880738445747857,8.703319892883402e-05,0.003298355630629337,True
21,7,percent,Bindi Irwin | Derek Hough,0.13122171945701358,0.1341425190533951,0.13084416342276578,0.13744087468402444,0.006596711261258659,4.218847493575595e-15,0.0,1.0,0.48880738445747857,8.703319892883402e-05,0.003298355630629337,False
21,8,percent,Alexa PenaVega | Mark Ballas,0.13917465724120795,0.1373747405447073,0.13737269127754612,0.1373767898118685,4.0985343223720605e-06,0.0,0.0,1.0,0.49145504743058316,2.939647128525329e-11,2.049267161180632e-06,False
21,8,percent,Carlos PenaVega | Witney Carson,0.14948396747618806,0.14805700073399988,0.1480549514668387,0.14805905000116107,4.0985343223720605e-06,0.0,0.0,1.0,0.49145504743058316,2.939647128525329e-11,2.049267161180632e-06,False
21,8,percent,Alek Skarlatos | Lindsay Arnold,0.12886637793725134,0.13180512328305177,0.1318030740158906,0.13180717255021296,4.0985343223720605e-06,0.0,0.0,1.0,0.49145504743058316,2.939647128525329e-11,2.049267161180632e-06,False
21,8,percent,Andy Grammer | Allison Holker,0.1237106918887378,0.13544535062738663,0.13544330136022545,0.13544739989454782,4.0985343223720605e-06,0.0,0.0,1.0,0.49145504743058316,2.939647128525329e-11,2.049267161180632e-06,True
21,8,percent,Tamar Braxton | Valentin Chmerkovskiy,0.1443303432897215,0.14281466041274035,0.14281261114557917,0.14281670967990154,4.0985343223720605e-06,0.0,0.0,1.0,0.49145504743058316,2.939647128525329e-11,2.049267161180632e-06,False
21,8,percent,Nick Carter | Sharna Burgess,0.17010361887717176,0.15669076593763817,0.15668871667047699,0.15669281520479936,4.0985343223720605e-06,0.0,0.0,1.0,0.49145504743058316,2.939647128525329e-11,2.049267161180632e-06,False
21,8,percent,Bindi Irwin | Derek Hough,0.1443303432897215,0.1478123630952915,0.1478103138281303,0.14781441236245269,4.0985343223720605e-06,0.0,0.0,1.0,0.49145504743058316,2.939647128525329e-11,2.049267161180632e-06,False
21,9,percent,Alexa PenaVega | Mark Ballas,0.182370820668693,0.14902382924011104,0.13600063966350984,0.15793078784873923,0.021930148185229398,0.15803467129775373,0.0,1.0,0.5410673462002524,0.0010176208004885636,0.013023189576601191,True
21,9,percent,Carlos PenaVega | Witney Carson,0.1641337386018237,0.1674345008127883,0.1544113112361871,0.1804576903893895,0.026046379153202404,0.0,0.0,1.0,0.5410673462002524,0.0010176208004885636,0.013023189576601191,False
21,9,percent,Alek Skarlatos | Lindsay Arnold,0.15501519756838905,0.1763796815588616,0.1633564919822604,0.1894028711354628,0.026046379153202404,0.0,0.0,1.0,0.5410673462002524,0.0010176208004885636,0.013023189576601191,False
21,9,percent,Tamar Braxton | Valentin Chmerkovskiy,0.14893617021276595,0.1563943592829444,0.1433711697063432,0.1694175488595456,0.026046379153202404,0.0,0.0,1.0,0.5410673462002524,0.0010176208004885636,0.013023189576601191,True
21,9,percent,Nick Carter | Sharna Burgess,0.16717325227963525,0.17362903581207342,0.16060584623547222,0.18665222538867463,0.026046379153202404,0.0,0.0,1.0,0.5410673462002524,0.0010176208004885636,0.013023189576601191,False
21,9,percent,Bindi Irwin | Derek Hough,0.182370820668693,0.17713859715050267,0.16411540757390147,0.19016178672710388,0.026046379153202404,0.0,0.0,1.0,0.5410673462002524,0.0010176208004885636,0.013023189576601191,False
21,10,percent,Carlos PenaVega | Witney Carson,0.26582278481012656,0.25082940831051015,0.25082939340934896,0.25082942321167134,2.9802322387695312e-08,0.0,0.0,1.0,0.39456875970593674,0.0,1.4901161193847656e-08,False
21,10,percent,Alek Skarlatos | Lindsay Arnold,0.24050632911392406,0.2486373797174487,0.2486373648162875,0.2486373946186099,2.9802322387695312e-08,0.0,0.0,1.0,0.39456875970593674,0.0,1.4901161193847656e-08,False
21,10,percent,Nick Carter | Sharna Burgess,0.22784810126582278,0.24124524204651307,0.24124522714535188,0.24124525694767426,2.9802322387695312e-08,0.0,0.0,1.0,0.39456875970593674,0.0,1.4901161193847656e-08,False
21,10,percent,Bindi Irwin | Derek Hough,0.26582278481012656,0.25928796992552805,0.25928795502436686,0.25928798482668924,2.9802322387695312e-08,0.0,0.0,1.0,0.39456875970593674,0.0,1.4901161193847656e-08,False
21,11,percent,Carlos PenaVega | Witney Carson,0.25423750359110475,0.2521445445836157,0.2521445296824545,0.2521445594847769,2.9802322387695312e-08,0.0,0.0,1.0,0.38588600518118193,0.0,1.4901161193847656e-08,True
21,11,percent,Alek Skarlatos | Lindsay Arnold,0.23728748922668577,0.2442576158167243,0.24425760091556312,0.2442576307178855,2.9802322387695312e-08,0.0,0.0,1.0,0.38588600518118193,0.0,1.4901161193847656e-08,True
21,11,percent,Nick Carter | Sharna Burgess,0.25423750359110475,0.24625877395222465,0.24625875905106345,0.24625878885338584,2.9802322387695312e-08,0.0,0.0,1.0,0.38588600518118193,0.0,1.4901161193847656e-08,True
