celebrity_name,ballroom_partner,season,celebrity_age_during_season,celebrity_industry,celebrity_homecountry/region,results,final_placement,reached_finale,age_group,profession_category,is_us_contestant,gender,overall_avg_score,max_score,min_score,score_range,weeks_competed,score_trend_slope,score_trend_r2,weeks_with_scores,trend_category,avg_judge_disagreement,max_judge_disagreement,avg_judge_range,partner_experience,partner_wins_current,historical_avg_rank,historical_wins,is_controversial_case,is_controversial,rank_discrepancy,scoring_system,has_judge_elimination,is_allstar_season,last_2_weeks_momentum,week1_total,week1_avg,week1_judges,week1_judge_std,week1_judge_range,week1_judge_score_ratio,week1_status,week2_total,week2_avg,week2_judges,week2_judge_std,week2_judge_range,week2_judge_score_ratio,week2_status,week3_total,week3_avg,week3_judges,week3_judge_std,week3_judge_range,week3_judge_score_ratio,week3_status,week4_total,week4_avg,week4_judges,week4_judge_std,week4_judge_range,week4_judge_score_ratio,week4_status,week5_total,week5_avg,week5_judges,week5_judge_std,week5_judge_range,week5_judge_score_ratio,week5_status,week6_total,week6_avg,week6_judges,week6_judge_std,week6_judge_range,week6_judge_score_ratio,week6_status,week7_total,week7_avg,week7_judges,week7_judge_std,week7_judge_range,week7_judge_score_ratio,week7_status,week8_total,week8_avg,week8_judges,week8_judge_std,week8_judge_range,week8_judge_score_ratio,week8_status,week9_total,week9_avg,week9_judges,week9_judge_std,week9_judge_range,week9_judge_score_ratio,week9_status,week10_total,week10_avg,week10_judges,week10_judge_std,week10_judge_range,week10_judge_score_ratio,week10_status
Wynonna Judd,Tony Dovolani,16,48,Singer/Rapper,United States,Eliminated Week 3,11,0,45-54,Music,1,Unknown,0.5666666666666667,0.6,0.5,0.09999999999999998,3,-0.050000000000000086,0.7499999999999994,3,Declining,0.0,0.0,0.0,21,1.0,7.666666666666667,1,0,0,0.0,Percent,0,0,,18.0,6.0,3,0.0,0.0,0.6,Active,18.0,6.0,3,0.0,0.0,0.6,Active,15.0,5.0,3,0.0,0.0,0.5,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Kellie Pickler,Derek Hough,16,26,Singer/Rapper,United States,1st Place,1,1,25-34,Music,1,Unknown,0.8916666666666668,1.0,0.7,0.30000000000000004,10,0.02494949494949501,0.7883827615170894,10,Stable,0.41389092110863823,1.0408329997330665,0.75,17,6.0,2.9411764705882355,6,0,0,1.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,27.0,9.0,3,0.5,1.0,0.9,Active,29.0,9.666666666666666,3,0.5773502691896257,1.0,0.9666666666666667,Active,27.5,9.166666666666666,3,1.0408329997330665,2.0,0.9166666666666666,Active,29.0,9.666666666666666,3,0.2886751345948129,0.5,0.9666666666666667,Active,30.0,10.0,3,0.0,0.0,1.0,Active
Lisa Vanderpump,Gleb Savchenko,16,52,TV Personality,England,Eliminated Week 4,10,0,45-54,Screen,0,Unknown,0.625,0.7,0.6,0.09999999999999998,4,0.009999999999999978,0.06666666666666654,4,No_Clear_Trend,0.0,0.0,0.0,13,0.0,8.461538461538462,0,0,0,-1.0,Percent,0,0,,18.0,6.0,3,0.0,0.0,0.6,Active,18.0,6.0,3,0.0,0.0,0.6,Active,21.0,7.0,3,0.0,0.0,0.7,Active,18.0,6.0,3,0.0,0.0,0.6,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated
Sean Lowe,Peta Murgatroyd,16,29,TV Personality,United States,Eliminated Week 8,6,0,25-34,Screen,1,Unknown,0.7166666666666667,0.8,0.6333333333333333,0.16666666666666674,8,0.017460317460317495,0.44322344322344254,8,Stable,0.25259074277046134,0.5773502691896258,0.4375,15,2.0,7.4,2,0,0,0.0,Percent,0,0,,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,21.0,7.0,3,0.0,0.0,0.7,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,24.0,8.0,3,0.0,0.0,0.8,Active,23.0,7.666666666666667,3,0.28867513459481287,0.5,0.7666666666666667,Active,24.0,8.0,3,0.0,0.0,0.8,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Valerie Harper,Tristan MacManus,17,74,Actor/Actress,United States,Eliminated Week 4,10,0,55+,Screen,1,Unknown,0.6166666666666667,0.7,0.5333333333333333,0.16666666666666663,4,-0.04000000000000003,0.5538461538461539,4,Stable,0.2886751345948129,0.5773502691896258,0.5,5,0.0,9.6,0,0,0,0.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,18.0,6.0,3,0.0,0.0,0.6,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated
Brant Daugherty,Peta Murgatroyd,17,28,Actor/Actress,United States,Eliminated Week 8,7,0,25-34,Screen,1,Unknown,0.8604166666666667,1.0333333333333334,0.7,0.3333333333333335,8,0.0319444444444445,0.459372286316834,8,Stable,0.21650635094610968,0.5773502691896258,0.375,15,2.0,7.4,2,0,0,-2.0,Percent,0,0,,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,21.0,7.0,3,0.0,0.0,0.7,Active,27.0,9.0,3,0.0,0.0,0.9,Active,31.0,10.333333333333334,3,0.5773502691896257,1.0,1.0333333333333334,Active,28.5,9.5,3,0.0,0.0,0.95,Active,27.0,9.0,3,0.0,0.0,0.9,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,17,39,Actor/Actress,United States,Eliminated Week 9,6,0,35-44,Screen,1,Unknown,0.8851844444444446,1.06666,0.8,0.2666599999999999,9,0.01388877777777773,0.225367589275558,9,No_Clear_Trend,0.28867513459481287,0.5773502691896257,0.5,19,3.0,5.2631578947368425,3,0,0,-3.0,Percent,0,0,,24.0,8.0,3,0.0,0.0,0.8,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,31.9998,10.6666,3,0.0,0.0,1.06666,Active,27.0,9.0,3,0.0,0.0,0.9,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,28.0,9.333333333333334,3,0.2886751345948129,0.5,0.9333333333333333,Active,0.0,,0,,,,Eliminated
Leah Remini,Tony Dovolani,17,43,Actor/Actress,United States,Eliminated Week 10,5,0,35-44,Screen,1,Unknown,0.8295830000000001,0.9333333333333333,0.7,0.2333333333333334,10,0.017146444444444485,0.41569437004937027,10,Stable,0.16933756729740645,0.5773502691896258,0.3,21,1.0,7.666666666666667,1,0,0,3.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,27.999899999999997,9.3333,3,0.0,0.0,0.9333299999999999,Active,26.5,8.833333333333334,3,0.2886751345948129,0.5,0.8833333333333333,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,27.0,9.0,3,0.0,0.0,0.9,Active,32.5,8.125,4,0.25,0.5,0.8125,Active
Corbin Bleu,Karina Smirnoff,17,24,Actor/Actress,United States,2nd Place,2,1,Under 25,Screen,1,Unknown,0.9220948484848485,1.0,0.8,0.19999999999999996,11,0.016161212121212066,0.7431899105738718,11,Stable,0.28515921326801175,0.5773502691896257,0.5,18,1.0,6.722222222222222,1,0,0,-1.0,Percent,0,0,0.05137999999999998,24.0,8.0,3,0.0,0.0,0.8,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,26.999899999999997,8.999966666666666,3,0.5773502691896257,1.0,0.8999966666666666,Active,29.5,9.833333333333334,3,0.2886751345948129,0.5,0.9833333333333333,Active,30.0,10.0,3,0.0,0.0,1.0,Active,29.0,9.666666666666666,3,0.2886751345948129,0.5,0.9666666666666667,Active,37.5,9.375,4,0.25,0.5,0.9375,Active
Amber Riley,Derek Hough,17,27,Actor/Actress,United States,1st Place,1,1,25-34,Screen,1,Unknown,0.9210851515151517,1.0666633333333333,0.8,0.26666333333333325,11,0.01641393939393933,0.35674941220942114,11,Stable,0.345295561255967,1.5275252316519468,0.6363636363636364,17,6.0,2.9411764705882355,6,0,0,1.0,Percent,0,0,0.05693999999999999,27.0,9.0,3,0.0,0.0,0.9,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.0,8.666666666666666,3,1.5275252316519468,3.0,0.8666666666666667,Active,31.999899999999997,10.666633333333332,3,1.1547005383792515,2.0,1.0666633333333333,Active,29.5,9.833333333333334,3,0.2886751345948129,0.5,0.9833333333333333,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,25.5,8.5,3,0.0,0.0,0.85,Active,39.5,9.875,4,0.25,0.5,0.9875,Active
Keyshawn Johnson,Sharna Burgess,17,41,Athlete,United States,Eliminated Week 2,12,0,35-44,Athlete,1,Unknown,0.5833333333333333,0.6,0.5666666666666667,0.033333333333333326,2,0.03333333333333318,1.0,2,Insufficient_Data,0.2886751345948129,0.5773502691896258,0.5,14,1.0,6.571428571428571,1,0,0,-1.0,Percent,0,0,,17.0,5.666666666666667,3,0.5773502691896258,1.0,0.5666666666666667,Active,18.0,6.0,3,0.0,0.0,0.6,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Bill Engvall,Emma Slater,17,56,Comedian,United States,Eliminated Week 11,4,0,55+,Comedian,1,Unknown,0.7575751515151515,0.8499966666666665,0.6,0.24999666666666653,11,0.012575606060606046,0.308921254472751,11,Stable,0.10497277621629554,0.5773502691896252,0.18181818181818174,16,1.0,7.9375,1,0,1,5.0,Percent,0,0,0.09999666666666651,18.0,6.0,3,0.0,0.0,0.6,Active,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,23.9999,7.9999666666666664,3,0.5773502691896252,0.9999999999999991,0.7999966666666667,Active,25.0,8.333333333333334,3,0.2886751345948129,0.5,0.8333333333333334,Active,24.0,8.0,3,0.0,0.0,0.8,Active,21.0,7.0,3,0.0,0.0,0.7,Active,30.0,7.5,4,0.0,0.0,0.75,Active
Christina Milian,Mark Ballas,17,31,Singer/Rapper,United States,Eliminated Week 5,9,0,25-34,Music,1,Unknown,0.8333333333333334,0.9333333333333333,0.7333333333333333,0.20000000000000007,5,0.0366666666666667,0.6049999999999996,5,Stable,0.4618802153517006,0.5773502691896258,0.8,21,3.0,5.190476190476191,3,0,0,-2.0,Percent,0,0,,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,24.0,8.0,3,0.0,0.0,0.8,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
"Nicole ""Snooki"" Polizzi",Sasha Farber,17,25,TV Personality,Chile,Eliminated Week 7,8,0,Under 25,Screen,0,Unknown,0.838095238095238,1.0,0.6666666666666666,0.33333333333333337,7,0.040476190476190464,0.6568181818181817,7,Stable,0.24743582965269678,0.5773502691896258,0.42857142857142855,12,0.0,6.083333333333333,0,0,0,-2.0,Percent,0,0,,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,24.0,8.0,3,0.0,0.0,0.8,Active,27.0,9.0,3,0.0,0.0,0.9,Active,30.0,10.0,3,0.0,0.0,1.0,Active,27.0,9.0,3,0.0,0.0,0.9,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Jack Osbourne,Cheryl Burke,17,27,TV Personality,England,3rd Place,3,1,25-34,Screen,0,Unknown,0.8700748484848485,1.0,0.7333333333333333,0.2666666666666667,11,0.019393787878787854,0.5955359185502533,11,Stable,0.2256409825062616,0.5773502691896258,0.4090909090909091,25,2.0,5.8,2,0,0,1.0,Percent,0,0,0.045829999999999926,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,24.0,8.0,3,0.0,0.0,0.8,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,24.0,8.0,3,0.0,0.0,0.8,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.9998,8.999933333333333,3,0.5773502691896258,1.0,0.8999933333333333,Active,28.5,9.5,3,0.5,1.0,0.95,Active,30.0,10.0,3,0.0,0.0,1.0,Active,27.0,9.0,3,0.0,0.0,0.9,Active,35.5,8.875,4,0.25,0.5,0.8875,Active
Bill Nye,Tyne Stecklein,17,57,TV Personality,United States,Eliminated Week 3,11,0,55+,Screen,1,Unknown,0.5222222222222221,0.5666666666666667,0.4666666666666667,0.09999999999999998,3,0.03333333333333324,0.4285714285714285,3,Stable,0.5773502691896258,0.5773502691896258,1.0,1,0.0,11.0,0,0,0,1.0,Percent,0,0,,14.0,4.666666666666667,3,0.5773502691896258,1.0,0.4666666666666667,Active,17.0,5.666666666666667,3,0.5773502691896258,1.0,0.5666666666666667,Active,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Billy Dee Williams,Emma Slater,18,76,Actor/Actress,United States,Withdrew,10,0,55+,Screen,1,Unknown,0.5,0.5,0.5,0.0,2,9.930136612989092e-17,0.0,2,Insufficient_Data,0.0,0.0,0.0,16,1.0,7.9375,1,0,0,2.0,Percent,0,0,,15.0,5.0,3,0.0,0.0,0.5,Active,15.0,5.0,3,0.0,0.0,0.5,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated
Danica McKellar,Valentin Chmerkovskiy,18,39,Actor/Actress,United States,Eliminated Week 8,6,0,35-44,Screen,1,Unknown,0.878125,0.975,0.8,0.17499999999999993,8,0.020535714285714345,0.5164334526521317,8,Stable,0.1856998199566861,0.5773502691896257,0.375,19,3.0,5.2631578947368425,3,0,0,-1.0,Percent,0,0,,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,36.0,9.0,4,0.0,0.0,0.9,Active,32.0,8.0,4,0.0,0.0,0.8,Active,39.0,9.75,4,0.5,1.0,0.975,Active,36.0,9.0,4,0.0,0.0,0.9,Active,36.0,9.0,4,0.408248290463863,1.0,0.9,Active,38.0,9.5,4,0.5773502691896257,1.0,0.95,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
James Maslow,Peta Murgatroyd,18,23,Actor/Actress,United States,Eliminated Week 10,4,0,Under 25,Screen,1,Unknown,0.8875,1.0,0.7,0.30000000000000004,10,0.01873737373737379,0.4694360600944728,10,Stable,0.33280192090800675,0.816496580927726,0.7,15,2.0,7.4,2,0,0,0.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,36.0,9.0,4,0.0,0.0,0.9,Active,35.0,8.75,4,0.5,1.0,0.875,Active,40.0,10.0,4,0.0,0.0,1.0,Active,35.0,8.75,4,0.5,1.0,0.875,Active,35.0,8.75,4,0.6454972243679028,1.5,0.875,Active,36.0,9.0,4,0.816496580927726,2.0,0.9,Active,38.0,9.5,4,0.0,0.0,0.95,Active,29.0,9.666666666666666,3,0.2886751345948129,0.5,0.9666666666666667,Active
Candace Cameron Bure,Mark Ballas,18,37,Actor/Actress,United States,3rd Place,3,1,35-44,Screen,1,Unknown,0.8299993333333333,0.925,0.7,0.2250000000000001,10,0.016969333333333357,0.4109770810787219,10,Stable,0.19433756729740642,0.5773502691896257,0.35,21,3.0,5.190476190476191,3,0,0,3.0,Percent,0,0,,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,21.0,7.0,3,0.0,0.0,0.7,Active,32.0,8.0,4,0.0,0.0,0.8,Active,28.0,7.0,4,0.0,0.0,0.7,Active,35.0,8.75,4,0.5,1.0,0.875,Active,32.0,8.0,4,0.0,0.0,0.8,Active,37.0,9.25,4,0.28867513459481287,0.5,0.925,Active,36.0,9.0,4,0.0,0.0,0.9,Active,36.0,9.0,4,0.5773502691896257,1.0,0.9,Active,25.9998,8.6666,3,0.0,0.0,0.86666,Active
Sean Avery,Karina Smirnoff,18,33,Athlete,Canada,Eliminated Week 2,11,0,25-34,Athlete,0,Unknown,0.6833333333333333,0.7,0.6666666666666666,0.033333333333333326,2,0.033333333333333305,1.0,2,Insufficient_Data,0.2886751345948129,0.5773502691896258,0.5,18,1.0,6.722222222222222,1,0,0,-1.0,Percent,0,0,,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Diana Nyad,Henry Byalikov,18,64,Athlete,United States,Eliminated Week 2,12,0,55+,Athlete,1,Unknown,0.6,0.6,0.6,0.0,1,0.0,0.0,0,Insufficient_Data,0.0,0.0,0.0,1,0.0,12.0,0,0,0,-1.0,Percent,0,0,,18.0,6.0,3,0.0,0.0,0.6,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Charlie White,Sharna Burgess,18,26,Athlete,United States,Eliminated Week 9,5,0,25-34,Athlete,1,Unknown,0.9023148148148148,1.0,0.825,0.17500000000000004,9,0.012499999999999997,0.40231788079470143,9,Stable,0.38511557888506176,1.1547005383792517,0.7777777777777778,14,1.0,6.571428571428571,1,0,0,-2.0,Percent,0,0,,27.0,9.0,3,0.0,0.0,0.9,Active,25.0,8.333333333333334,3,1.1547005383792517,2.0,0.8333333333333334,Active,36.0,9.0,4,0.0,0.0,0.9,Active,33.0,8.25,4,0.9574271077563381,2.0,0.825,Active,37.0,9.25,4,0.5,1.0,0.925,Active,36.0,9.0,4,0.0,0.0,0.9,Active,35.5,8.875,4,0.8539125638299665,2.0,0.8875,Active,40.0,10.0,4,0.0,0.0,1.0,Active,38.0,9.5,4,0.0,0.0,0.95,Active,0.0,,0,,,,Eliminated
Amy Purdy,Derek Hough,18,34,Athlete,United States,2nd Place,2,1,25-34,Athlete,1,Unknown,0.9126386666666667,1.0,0.8,0.19999999999999996,10,0.02249987878787881,0.8530515695961404,10,Stable,0.23858642527218854,0.5773502691896257,0.43333999999999995,17,6.0,2.9411764705882355,6,0,0,0.0,Percent,0,0,,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,36.0,9.0,4,0.0,0.0,0.9,Active,34.0,8.5,4,0.5773502691896257,1.0,0.85,Active,37.0,9.25,4,0.5,1.0,0.925,Active,38.0,9.5,4,0.5773502691896257,1.0,0.95,Active,37.5,9.375,4,0.25,0.5,0.9375,Active,40.0,10.0,4,0.0,0.0,1.0,Active,39.0,9.75,4,0.28867513459481287,0.5,0.975,Active,29.666600000000003,9.888866666666667,3,0.1924885797478208,0.33339999999999925,0.9888866666666668,Active
Meryl Davis,Maksim Chmerkoskiy,18,27,Athlete,United States,1st Place,1,1,25-34,Athlete,1,Unknown,0.9358333333333333,1.0,0.8,0.19999999999999996,10,0.01631313131313138,0.45286991097047014,10,Stable,0.28938468501173514,0.816496580927726,0.6,17,1.0,6.0,1,0,0,0.0,Percent,0,0,,24.0,8.0,3,0.0,0.0,0.8,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,39.0,9.75,4,0.5,1.0,0.975,Active,39.0,9.75,4,0.5,1.0,0.975,Active,36.0,9.0,4,0.0,0.0,0.9,Active,40.0,10.0,4,0.0,0.0,1.0,Active,39.0,9.75,4,0.5,1.0,0.975,Active,36.0,9.0,4,0.816496580927726,2.0,0.9,Active,40.0,10.0,4,0.0,0.0,1.0,Active,30.0,10.0,3,0.0,0.0,1.0,Active
Drew Carey,Cheryl Burke,18,55,Comedian,United States,Eliminated Week 6,8,0,45-54,Comedian,1,Male,0.7458333333333332,0.825,0.7,0.125,6,0.01642857142857143,0.30431447746883966,6,Stable,0.3156411416862253,0.816496580927726,0.6666666666666666,25,2.0,5.8,2,0,0,1.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,30.0,7.5,4,0.5773502691896257,1.0,0.75,Active,33.0,8.25,4,0.5,1.0,0.825,Active,28.0,7.0,4,0.0,0.0,0.7,Active,32.0,8.0,4,0.816496580927726,2.0,0.8,Active,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Cody Simpson,Witney Carson,18,17,Singer/Rapper,Australia,Eliminated Week 5,9,0,Under 25,Music,0,Unknown,0.7933333333333332,0.875,0.7333333333333333,0.14166666666666672,5,0.02750000000000004,0.4342105263157896,5,Stable,0.5464101615137754,0.5773502691896258,1.0,14,1.0,5.5,1,0,0,-2.0,Percent,0,0,,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,35.0,8.75,4,0.5,1.0,0.875,Active,31.0,7.75,4,0.5,1.0,0.775,Active,34.0,8.5,4,0.5773502691896257,1.0,0.85,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
NeNe Leakes,Tony Dovolani,18,46,TV Personality,United States,Eliminated Week 7,7,0,45-54,Screen,1,Unknown,0.7892857142857144,0.9,0.7,0.20000000000000007,7,0.02678571428571426,0.6465517241379307,7,Stable,0.23507103205255753,0.6454972243679028,0.5,21,1.0,7.666666666666667,1,0,0,1.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,31.0,7.75,4,0.5,1.0,0.775,Active,32.0,8.0,4,0.0,0.0,0.8,Active,36.0,9.0,4,0.0,0.0,0.9,Active,33.0,8.25,4,0.5,1.0,0.825,Active,33.0,8.25,4,0.6454972243679028,1.5,0.825,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Antonio Sabato Jr.,Cheryl Burke,19,42,Actor/Actress,Italy,Eliminated Week 7,8,0,35-44,Screen,0,Unknown,0.7125,0.775,0.625,0.15000000000000002,7,0.005803571428571458,0.07360627177700318,7,No_Clear_Trend,0.43807094013253234,0.816496580927726,0.9285714285714286,25,2.0,5.8,2,0,0,0.0,Percent,0,0,,25.0,6.25,4,0.5,1.0,0.625,Active,31.0,7.75,4,0.5,1.0,0.775,Active,29.0,7.25,4,0.5,1.0,0.725,Active,29.0,7.25,4,0.5,1.0,0.725,Active,28.0,7.0,4,0.816496580927726,2.0,0.7,Active,28.0,7.0,4,0.0,0.0,0.7,Active,29.5,7.375,4,0.25,0.5,0.7375,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Jonathan Bennett,Allison Holker,19,33,Actor/Actress,United States,Eliminated Week 6,9,0,25-34,Screen,1,Unknown,0.7166666666666667,0.8,0.6,0.20000000000000007,6,-0.011428571428571462,0.05274725274725278,6,No_Clear_Trend,0.19245008972987523,0.5773502691896257,0.3333333333333333,4,0.0,7.25,0,0,0,-3.0,Percent,0,0,,30.0,7.5,4,0.5773502691896257,1.0,0.75,Active,30.0,7.5,4,0.5773502691896257,1.0,0.75,Active,32.0,8.0,4,0.0,0.0,0.8,Active,24.0,6.0,4,0.0,0.0,0.6,Active,24.0,6.0,4,0.0,0.0,0.6,Active,32.0,8.0,4,0.0,0.0,0.8,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Lea Thompson,Artem Chigvintsev,19,53,Actor/Actress,United States,Eliminated Week 9,6,0,45-54,Screen,1,Unknown,0.8472222222222222,0.975,0.775,0.19999999999999996,9,0.0016666666666666663,0.005454545454545601,9,No_Clear_Trend,0.2949667264865835,0.5773502691896257,0.5555555555555556,12,1.0,7.416666666666667,1,0,0,-1.0,Percent,0,0,,32.0,8.0,4,0.0,0.0,0.8,Active,35.0,8.75,4,0.5,1.0,0.875,Active,31.0,7.75,4,0.5,1.0,0.775,Active,39.0,9.75,4,0.5,1.0,0.975,Active,34.0,8.5,4,0.5773502691896257,1.0,0.85,Active,32.0,8.0,4,0.0,0.0,0.8,Active,35.0,8.75,4,0.28867513459481287,0.5,0.875,Active,32.0,8.0,4,0.0,0.0,0.8,Active,35.0,8.75,4,0.28867513459481287,0.5,0.875,Active,0.0,,0,,,,Eliminated
